;1340;Hedilar Forte Jarabe 70 mg por 100 ml;hedilar-forte-jarabe-70-mg-por-100-ml;Hedilar Forte Jarabe 70 mg por 100 ml;\N;\N;Hedilar Forte Jarabe 70 mg por 100 ml;es_EC;~
;1341;Hedilar Jarabe 35 mg por 100 ml;hedilar-jarabe-35-mg-por-100-ml;Hedilar Jarabe 35 mg por 100 ml;\N;\N;Hedilar Jarabe 35 mg por 100 ml;es_EC;~
;1342;Hipoglos Pomada por 60 Grs;hipoglos-pomada-por-60-grs;Hipoglos Pomada por 60 Grs;\N;\N;Hipoglos Pomada por 60 Grs;es_EC;~
;1343;Hipoglos Pomada por 100 Grs;hipoglos-pomada-por-100-grs;Hipoglos Pomada por 100 Grs;\N;\N;Hipoglos Pomada por 100 Grs;es_EC;~
;1344;Hormoral 200 mg por 30 Cap Blandas;hormoral-200-mg-por-30-cap-blandas;Hormoral 200 mg por 30 Cap Blandas;\N;\N;Hormoral 200 mg por 30 Cap Blandas;es_EC;~
;1345;Inmunokast 4 mg por 10 Comp. Mast.;inmunokast-4-mg-por-10-comp.-mast.;Inmunokast 4 mg por 10 Comp. Mast.;\N;\N;Inmunokast 4 mg por 10 Comp. Mast.;es_EC;~
;1346;Inmunokast 4 mg por 30 Comp. Mast.;inmunokast-4-mg-por-30-comp.-mast.;Inmunokast 4 mg por 30 Comp. Mast.;\N;\N;Inmunokast 4 mg por 30 Comp. Mast.;es_EC;~
;1347;Inmunokast 5 mg por 10 Comp. Mast.;inmunokast-5-mg-por-10-comp.-mast.;Inmunokast 5 mg por 10 Comp. Mast.;\N;\N;Inmunokast 5 mg por 10 Comp. Mast.;es_EC;~
;1348;Inmunokast 10 mg por 10 Comp. Rec;inmunokast-10-mg-por-10-comp.-rec;Inmunokast 10 mg por 10 Comp. Rec;\N;\N;Inmunokast 10 mg por 10 Comp. Rec;es_EC;~
;1349;Lactulosa Abl Solucion Oral 65 % por 200 ml;lactulosa-abl-solucion-oral-65-por-200-ml;Lactulosa Abl Solucion Oral 65 % por 200 ml;\N;\N;Lactulosa Abl Solucion Oral 65 % por 200 ml;es_EC;~
;1350;Lisacne 20 mg por 30 Cap;lisacne-20-mg-por-30-cap;Lisacne 20 mg por 30 Cap;\N;\N;Lisacne 20 mg por 30 Cap;es_EC;~
;1351;Meberol Xr 200 mg por 30 Capsulas;meberol-xr-200-mg-por-30-capsulas;Meberol Xr 200 mg por 30 Capsulas;\N;\N;Meberol Xr 200 mg por 30 Capsulas;es_EC;~
;1352;Midalet por 21 Comp. Recubiertos;midalet-por-21-comp.-recubiertos;Midalet por 21 Comp. Recubiertos;\N;\N;Midalet por 21 Comp. Recubiertos;es_EC;~
;1353;Minidol Plus por 20 Comp. Recb.;minidol-plus-por-20-comp.-recb.;Minidol Plus por 20 Comp. Recb.;\N;\N;Minidol Plus por 20 Comp. Recb.;es_EC;~
;1354;Neolarmax 2.5 mg Jab. por 75 ml;neolarmax-2.5-mg-jab.-por-75-ml;Neolarmax 2.5 mg Jab. por 75 ml;\N;\N;Neolarmax 2.5 mg Jab. por 75 ml;es_EC;~
;1355;Nistaglos Crema por 30 Grs;nistaglos-crema-por-30-grs;Nistaglos Crema por 30 Grs;\N;\N;Nistaglos Crema por 30 Grs;es_EC;~
;1356;Noptic 2 mg por 30 Comp. Recub.;noptic-2-mg-por-30-comp.-recub.;Noptic 2 mg por 30 Comp. Recub.;\N;\N;Noptic 2 mg por 30 Comp. Recub.;es_EC;~
;1357;Noptic 3 mg por 30 Comp. Recub.;noptic-3-mg-por-30-comp.-recub.;Noptic 3 mg por 30 Comp. Recub.;\N;\N;Noptic 3 mg por 30 Comp. Recub.;es_EC;~
;1358;Norsic 25 mg por 30 Comprimidos;norsic-25-mg-por-30-comprimidos;Norsic 25 mg por 30 Comprimidos;\N;\N;Norsic 25 mg por 30 Comprimidos;es_EC;~
;1359;Novarnela Crema por 10 Grs;novarnela-crema-por-10-grs;Novarnela Crema por 10 Grs;\N;\N;Novarnela Crema por 10 Grs;es_EC;~
;1360;Olzapin Ft 10 mg por 30 Comp;olzapin-ft-10-mg-por-30-comp;Olzapin Ft 10 mg por 30 Comp;\N;\N;Olzapin Ft 10 mg por 30 Comp;es_EC;~
;1361;Paidovit por 30 ml;paidovit-por-30-ml;Paidovit por 30 ml;\N;\N;Paidovit por 30 ml;es_EC;~
;1362;Pregalex 75 mg por 30 Comprimidos;pregalex-75-mg-por-30-comprimidos;Pregalex 75 mg por 30 Comprimidos;\N;\N;Pregalex 75 mg por 30 Comprimidos;es_EC;~
;1363;Pregalex 150 mg por 30 Comprimidos;pregalex-150-mg-por-30-comprimidos;Pregalex 150 mg por 30 Comprimidos;\N;\N;Pregalex 150 mg por 30 Comprimidos;es_EC;~
;1364;Spiron 1 mg por 20 Comprimidos;spiron-1-mg-por-20-comprimidos;Spiron 1 mg por 20 Comprimidos;\N;\N;Spiron 1 mg por 20 Comprimidos;es_EC;~
;1365;Spiron 2 mg por 20 Comprimidos;spiron-2-mg-por-20-comprimidos;Spiron 2 mg por 20 Comprimidos;\N;\N;Spiron 2 mg por 20 Comprimidos;es_EC;~
;1366;Spiron 3 mg por 14 Comprimidos;spiron-3-mg-por-14-comprimidos;Spiron 3 mg por 14 Comprimidos;\N;\N;Spiron 3 mg por 14 Comprimidos;es_EC;~
;1367;Spiron Gotas 1mg por 30 ml;spiron-gotas-1mg-por-30-ml;Spiron Gotas 1mg por 30 ml;\N;\N;Spiron Gotas 1mg por 30 ml;es_EC;~
;1368;Symfona 120 mg por 21 Capsulas;symfona-120-mg-por-21-capsulas;Symfona 120 mg por 21 Capsulas;\N;\N;Symfona 120 mg por 21 Capsulas;es_EC;~
;1369;Traviata 20 mg por 10 Comprimidos;traviata-20-mg-por-10-comprimidos;Traviata 20 mg por 10 Comprimidos;\N;\N;Traviata 20 mg por 10 Comprimidos;es_EC;~
;1370;Zalepla 7.5 mg por 30 Tabletas;zalepla-7.5-mg-por-30-tabletas;Zalepla 7.5 mg por 30 Tabletas;\N;\N;Zalepla 7.5 mg por 30 Tabletas;es_EC;~
;1371;Bactiflox 250 mg por 10 Comprimidos;bactiflox-250-mg-por-10-comprimidos;Bactiflox 250 mg por 10 Comprimidos;\N;\N;Bactiflox 250 mg por 10 Comprimidos;es_EC;~
;1372;Bactiflox 500 mg por 10 Comprimidos;bactiflox-500-mg-por-10-comprimidos;Bactiflox 500 mg por 10 Comprimidos;\N;\N;Bactiflox 500 mg por 10 Comprimidos;es_EC;~
;1373;Bactiflox 750 mg por 10 Comprimidos;bactiflox-750-mg-por-10-comprimidos;Bactiflox 750 mg por 10 Comprimidos;\N;\N;Bactiflox 750 mg por 10 Comprimidos;es_EC;~
;1374;Berifen 100 mg Retard por 20 Capsulas;berifen-100-mg-retard-por-20-capsulas;Berifen 100 mg Retard por 20 Capsulas;\N;\N;Berifen 100 mg Retard por 20 Capsulas;es_EC;~
;1375;Berifen 140 mg por 5 Parches;berifen-140-mg-por-5-parches;Berifen 140 mg por 5 Parches;\N;\N;Berifen 140 mg por 5 Parches;es_EC;~
;1376;Berifen 50 mg por 20 Tabletas;berifen-50-mg-por-20-tabletas;Berifen 50 mg por 20 Tabletas;\N;\N;Berifen 50 mg por 20 Tabletas;es_EC;~
;1377;Berifen 75 mg por 5 Ampollas;berifen-75-mg-por-5-ampollas;Berifen 75 mg por 5 Ampollas;\N;\N;Berifen 75 mg por 5 Ampollas;es_EC;~
;1378;Berifen Gel por 20 Grs;berifen-gel-por-20-grs;Berifen Gel por 20 Grs;\N;\N;Berifen Gel por 20 Grs;es_EC;~
;1379;Berifen Gel por 50 Grs;berifen-gel-por-50-grs;Berifen Gel por 50 Grs;\N;\N;Berifen Gel por 50 Grs;es_EC;~
;1380;Berifen Sr 75 mg por 30 Comp. Recub. ;berifen-sr-75-mg-por-30-comp.-recub.-;Berifen Sr 75 mg por 30 Comp. Recub. ;\N;\N;Berifen Sr 75 mg por 30 Comp. Recub. ;es_EC;~
;1381;Clopacin 75 mg. por 14 Comp. Redub.;clopacin-75-mg.-por-14-comp.-redub.;Clopacin 75 mg. por 14 Comp. Redub.;\N;\N;Clopacin 75 mg. por 14 Comp. Redub.;es_EC;~
;1382;Clopacin 75 mg. por 28 Tabletas;clopacin-75-mg.-por-28-tabletas;Clopacin 75 mg. por 28 Tabletas;\N;\N;Clopacin 75 mg. por 28 Tabletas;es_EC;~
;1383;Decatileno por 10 Pastillas;decatileno-por-10-pastillas;Decatileno por 10 Pastillas;\N;\N;Decatileno por 10 Pastillas;es_EC;~
;1384;Decatileno por 100 Pastillas;decatileno-por-100-pastillas;Decatileno por 100 Pastillas;\N;\N;Decatileno por 100 Pastillas;es_EC;~
;1385;Gasec 20 mg por 7 Capsulas;gasec-20-mg-por-7-capsulas;Gasec 20 mg por 7 Capsulas;\N;\N;Gasec 20 mg por 7 Capsulas;es_EC;~
;1386;Gasec 20 mg por 14 Capsulas;gasec-20-mg-por-14-capsulas;Gasec 20 mg por 14 Capsulas;\N;\N;Gasec 20 mg por 14 Capsulas;es_EC;~
;1387;Mephaquin 250 mg por 6 Tabletas;mephaquin-250-mg-por-6-tabletas;Mephaquin 250 mg por 6 Tabletas;\N;\N;Mephaquin 250 mg por 6 Tabletas;es_EC;~
;1388;Mesporin I.M. 1 Gr por 1 Amp;mesporin-i.m.-1-gr-por-1-amp;Mesporin I.M. 1 Gr por 1 Amp;\N;\N;Mesporin I.M. 1 Gr por 1 Amp;es_EC;~
;1389;Mesporin I.V. 1 Gr por 1 Amp;mesporin-i.v.-1-gr-por-1-amp;Mesporin I.V. 1 Gr por 1 Amp;\N;\N;Mesporin I.V. 1 Gr por 1 Amp;es_EC;~
;1390;Pectoral Jarabe por 100 ml;pectoral-jarabe-por-100-ml;Pectoral Jarabe por 100 ml;\N;\N;Pectoral Jarabe por 100 ml;es_EC;~
;1391;Simepar 70 mg por 40 Capsulas;simepar-70-mg-por-40-capsulas;Simepar 70 mg por 40 Capsulas;\N;\N;Simepar 70 mg por 40 Capsulas;es_EC;~
;1392;Simepar 70 mg por 10 Capsulas;simepar-70-mg-por-10-capsulas;Simepar 70 mg por 10 Capsulas;\N;\N;Simepar 70 mg por 10 Capsulas;es_EC;~
;1393;Simepar Dispensador por 200 Tabletas;simepar-dispensador-por-200-tabletas;Simepar Dispensador por 200 Tabletas;\N;\N;Simepar Dispensador por 200 Tabletas;es_EC;~
;1394;Uvamin Retard por 20 Capsulas;uvamin-retard-por-20-capsulas;Uvamin Retard por 20 Capsulas;\N;\N;Uvamin Retard por 20 Capsulas;es_EC;~
;1395;Vitiron por 30 Capsulas;vitiron-por-30-capsulas;Vitiron por 30 Capsulas;\N;\N;Vitiron por 30 Capsulas;es_EC;~
;1396;Zamur 500 mg por 10 Comp. Recub.;zamur-500-mg-por-10-comp.-recub.;Zamur 500 mg por 10 Comp. Recub.;\N;\N;Zamur 500 mg por 10 Comp. Recub.;es_EC;~
;1397;4 Derm Crema por 15 Grs;4-derm-crema-por-15-grs;4 Derm Crema por 15 Grs;\N;\N;4 Derm Crema por 15 Grs;es_EC;~
;1398;Abanix 200 mg por 6 Tabletas;abanix-200-mg-por-6-tabletas;Abanix 200 mg por 6 Tabletas;\N;\N;Abanix 200 mg por 6 Tabletas;es_EC;~
;1399;Abanix 500 mg por 6 Tabletas;abanix-500-mg-por-6-tabletas;Abanix 500 mg por 6 Tabletas;\N;\N;Abanix 500 mg por 6 Tabletas;es_EC;~
;1400;Abanix Susp. 100 mg por 30 ml;abanix-susp.-100-mg-por-30-ml;Abanix Susp. 100 mg por 30 ml;\N;\N;Abanix Susp. 100 mg por 30 ml;es_EC;~
;1401;Abanix Susp. 100 mg por 60 ml;abanix-susp.-100-mg-por-60-ml;Abanix Susp. 100 mg por 60 ml;\N;\N;Abanix Susp. 100 mg por 60 ml;es_EC;~
;1402;Acro B1-6-12 2 ml por 1 Amp mas Jerin;acro-b1-6-12-2-mlpor-1-amp-mas-jerin;Acro B1-6-12 2 ml por 1 Amp mas Jerin;\N;\N;Acro B1-6-12 2 ml por 1 Amp mas Jerin;es_EC;~
;1403;Acro B1-6-12 Forte por 30 Tabletas;acro-b1-6-12-forte-por-30-tabletas;Acro B1-6-12 Forte por 30 Tabletas;\N;\N;Acro B1-6-12 Forte por 30 Tabletas;es_EC;~
;1404;Acro B1-6-12 Jarabe por 120 ml.;acro-b1-6-12-jarabe-por-120-ml.;Acro B1-6-12 Jarabe por 120 ml.;\N;\N;Acro B1-6-12 Jarabe por 120 ml.;es_EC;~
;1405;Acrobronquiol Jarabe por 120 ml.;acrobronquiol-jarabe-por-120-ml.;Acrobronquiol Jarabe por 120 ml.;\N;\N;Acrobronquiol Jarabe por 120 ml.;es_EC;~
;1406;Acrocef 500 mg Iny. I.M. por 1 Ampolla;acrocef-500-mg-iny.-i.m.-por-1-ampolla;Acrocef 500 mg Iny. I.M. por 1 Ampolla;\N;\N;Acrocef 500 mg Iny. I.M. por 1 Ampolla;es_EC;~
;1407;Acrocef 1 Gr. Iny. I.M. por 1 Ampolla;acrocef-1-gr.-iny.-i.m.-por-1-ampolla;Acrocef 1 Gr. Iny. I.M. por 1 Ampolla;\N;\N;Acrocef 1 Gr. Iny. I.M. por 1 Ampolla;es_EC;~
;1408;Acrogesico NF 37.5 mg/325 mg por 30 Comp. Recub.;acrogesico-nf-37.5-mg/325-mg-por-30-comp.-recub.;Acrogesico NF 37.5 mg/325 mg por 30 Comp. Recub.;\N;\N;Acrogesico NF 37.5 mg/325 mg por 30 Comp. Recub.;es_EC;~
;1409;Acrogrel 75 mg por 30 Comp. Recub.;acrogrel-75-mg-por-30-comp.-recub.;Acrogrel 75 mg por 30 Comp. Recub.;\N;\N;Acrogrel 75 mg por 30 Comp. Recub.;es_EC;~
;1410;Acrogrip Jarabe por 120 ml;acrogrip-jarabe-por-120-ml;Acrogrip Jarabe por 120 ml;\N;\N;Acrogrip Jarabe por 120 ml;es_EC;~
;1411;Acromaxfenicol 1 Gr por 1 Amp.;acromaxfenicol-1-gr-por-1-amp.;Acromaxfenicol 1 Gr por 1 Amp.;\N;\N;Acromaxfenicol 1 Gr por 1 Amp.;es_EC;~
;1412;Acromizol 400 mg por 60 Ovulos;acromizol-400-mg-por-60-ovulos;Acromizol 400 mg por 60 Ovulos;\N;\N;Acromizol 400 mg por 60 Ovulos;es_EC;~
;1413;Acromizol Crema por 20 Gr.;acromizol-crema-por-20-gr.;Acromizol Crema por 20 Gr.;\N;\N;Acromizol Crema por 20 Gr.;es_EC;~
;1414;Acromona por 60 Ovulos;acromona-por-60-ovulos;Acromona por 60 Ovulos;\N;\N;Acromona por 60 Ovulos;es_EC;~
;1415;Acromona Susp. D.C. 250 mg por 120 ml;acromona-susp.-d.c.-250-mg-por-120-ml;Acromona Susp. D.C. 250 mg por 120 ml;\N;\N;Acromona Susp. D.C. 250 mg por 120 ml;es_EC;~
;1416;Acronistina Suspension por 30 ml.;acronistina-suspension-por-30-ml.;Acronistina Suspension por 30 ml.;\N;\N;Acronistina Suspension por 30 ml.;es_EC;~
;1417;Acronistina Suspension por 120 ml;acronistina-suspension-por-120-ml;Acronistina Suspension por 120 ml;\N;\N;Acronistina Suspension por 120 ml;es_EC;~
;1418;Acrosil 70 mg por 50 Caps;acrosil-70-mg-por-50-caps;Acrosil 70 mg por 50 Caps;\N;\N;Acrosil 70 mg por 50 Caps;es_EC;~
;1419;Acrosin B 2 ml por 1 Amp mas Jerin.;acrosin-b-2-ml-por-1-amp-mas-jerin.;Acrosin B 2 ml por 1 Amp mas Jerin.;\N;\N;Acrosin B 2 ml por 1 Amp mas Jerin.;es_EC;~
;1420;Acrotussin Jarabe por 120 ml;acrotussin-jarabe-por-120-ml;Acrotussin Jarabe por 120 ml;\N;\N;Acrotussin Jarabe por 120 ml;es_EC;~
;1421;Acrovastin 10 mg por 30 Comprimidos;acrovastin-10-mg-por-30-comprimidos;Acrovastin 10 mg por 30 Comprimidos;\N;\N;Acrovastin 10 mg por 30 Comprimidos;es_EC;~
;1422;Acrovastin 20 mg por 30 Comprimidos;acrovastin-20-mg-por-30-comprimidos;Acrovastin 20 mg por 30 Comprimidos;\N;\N;Acrovastin 20 mg por 30 Comprimidos;es_EC;~
;1423;Acrovastin 40 mg por 30 Comprimidos Recubiertos;acrovastin-40-mg-por-30-comprimidos-recubiertos;Acrovastin 40 mg por 30 Comprimidos Recubiertos;\N;\N;Acrovastin 40 mg por 30 Comprimidos Recubiertos;es_EC;~
;1424;Acrovir 500 mg por 10 Comp. Reub.;acrovir-500-mg-por-10-comp.-reub.;Acrovir 500 mg por 10 Comp. Reub.;\N;\N;Acrovir 500 mg por 10 Comp. Reub.;es_EC;~
;1425;Acroxen 550 mg por 20 Tabletas;acroxen-550-mg-por-20-tabletas;Acroxen 550 mg por 20 Tabletas;\N;\N;Acroxen 550 mg por 20 Tabletas;es_EC;~
;1426;Adazol 100 mg/5 ml Susp por 20 ml;adazol-100-mg/5-ml-susp-por-20-ml;Adazol 100 mg/5 ml Susp por 20 ml;\N;\N;Adazol 100 mg/5 ml Susp por 20 ml;es_EC;~
;1427;Adazol 200 mg por 50 Tabletas;adazol-200-mg-por-50-tabletas;Adazol 200 mg por 50 Tabletas;\N;\N;Adazol 200 mg por 50 Tabletas;es_EC;~
;1428;Akim 100 mg por 1 Amp.;akim-100-mg-por-1-amp.;Akim 100 mg por 1 Amp.;\N;\N;Akim 100 mg por 1 Amp.;es_EC;~
;1429;Akim 500 mg por 1 Amp.;akim-500-mg-por-1-amp.;Akim 500 mg por 1 Amp.;\N;\N;Akim 500 mg por 1 Amp.;es_EC;~
;1430;Akim 1 Gr por 1 Amp.;akim-1-gr-por-1-amp.;Akim 1 Gr por 1 Amp.;\N;\N;Akim 1 Gr por 1 Amp.;es_EC;~
;1431;Altrom 10 mg por 10 Comp. Recubiertos;altrom-10-mg-por-10-comp.-recubiertos-132;Altrom 10 mg por 10 Comp. Recubiertos;\N;\N;Altrom 10 mg por 10 Comp. Recubiertos;es_EC;~
;1432;Altrom 10 mg por 10 Comp. Sublinguales;altrom-10-mg-por-10-comp.-sublinguales-156;Altrom 10 mg por 10 Comp. Sublinguales;\N;\N;Altrom 10 mg por 10 Comp. Sublinguales;es_EC;~
;1433;Altrom 20 mg por 10 Comp. Recubiertos;altrom-20-mg-por-10-comp.-recubiertos-149;Altrom 20 mg por 10 Comp. Recubiertos;\N;\N;Altrom 20 mg por 10 Comp. Recubiertos;es_EC;~
;1434;Altrom 20 mg por 10 Comp. Sublinguales;altrom-20-mg-por-10-comp.-sublinguales-163;Altrom 20 mg por 10 Comp. Sublinguales;\N;\N;Altrom 20 mg por 10 Comp. Sublinguales;es_EC;~
;1435;Altrom 30 mg por I.M. I.V. por 3 Ampollas;altrom-30-mg-por-i.m.-i.v.-por-3-ampollas;Altrom 30 mg por I.M. I.V. por 3 Ampollas;\N;\N;Altrom 30 mg por I.M. I.V. por 3 Ampollas;es_EC;~
;1436;Altrom I.M. I.V. 60 mg/2 ml por 1 Ampolla ;altron-i.m.-i.v.-60-mg/2-ml-por-1-ampolla-;Altrom I.M. I.V. 60 mg/2 ml por 1 Ampolla ;\N;\N;Altrom I.M. I.V. 60 mg/2 ml por 1 Ampolla ;es_EC;~
;1437;Ampliurina Forte por 50 Capsulas;ampliurina-forte-por-50-capsulas;Ampliurina Forte por 50 Capsulas;\N;\N;Ampliurina Forte por 50 Capsulas;es_EC;~
;1438;Ampliurina Plus por 20 Comp. Recub.;ampliurina-plus-por-20-comp.-recub.;Ampliurina Plus por 20 Comp. Recub.;\N;\N;Ampliurina Plus por 20 Comp. Recub.;es_EC;~
;1439;Broxolam 30 mg por 20 Tabl.;broxolam-30-mg-por-20-tabl.;Broxolam 30 mg por 20 Tabl.;\N;\N;Broxolam 30 mg por 20 Tabl.;es_EC;~
;1440;Broxolam Compuesto Jbe 15 mg Adul por 120 ml;broxolam-compuesto-jbe-15-mg-adul-por-120-ml;Broxolam Compuesto Jbe 15 mg Adul por 120 ml;\N;\N;Broxolam Compuesto Jbe 15 mg Adul por 120 ml;es_EC;~
;1441;Broxolam Compuesto Jbe. 7.5 mg Inf. por 120 ml;broxolam-compuesto-jbe.-7.5-mg-inf.-por-120-ml;Broxolam Compuesto Jbe. 7.5 mg Inf. por 120 ml;\N;\N;Broxolam Compuesto Jbe. 7.5 mg Inf. por 120 ml;es_EC;~
;1442;Broxolam Iny. 2 cc por 10 Ampollas;broxolam-iny.-2-cc-por-10-ampollas;Broxolam Iny. 2 cc por 10 Ampollas;\N;\N;Broxolam Iny. 2 cc por 10 Ampollas;es_EC;~
;1443;Broxolam Jbe. 15 mg por 120 ml;broxolam-jbe.-15-mg-por-120-ml;Broxolam Jbe. 15 mg por 120 ml;\N;\N;Broxolam Jbe. 15 mg por 120 ml;es_EC;~
;1444;Broxolam Jbe. 30 mg por 60 ml;broxolam-jbe.-30-mg-por-60-ml;Broxolam Jbe. 30 mg por 60 ml;\N;\N;Broxolam Jbe. 30 mg por 60 ml;es_EC;~
;1445;Buenox por 20 Comprimidos Masticables;buenox-por-20-comprimidos-masticables;Buenox por 20 Comprimidos Masticables;\N;\N;Buenox por 20 Comprimidos Masticables;es_EC;~
;1446;Buenox Suspension por 200 ml;buenox-suspension-por-200-ml;Buenox Suspension por 200 ml;\N;\N;Buenox Suspension por 200 ml;es_EC;~
;1447;Clanil 500 mg por 10 Tabletas;clanil-500-mg-por-10-tabletas;Clanil 500 mg por 10 Tabletas;\N;\N;Clanil 500 mg por 10 Tabletas;es_EC;~
;1448;Clanil Susp. 125 mg por 60 ml;clanil-susp.-125-mg-por-60-ml;Clanil Susp. 125 mg por 60 ml;\N;\N;Clanil Susp. 125 mg por 60 ml;es_EC;~
;1449;Clanil Susp. 250 mg por 60 ml;clanil-susp.-250-mg-por-60-ml;Clanil Susp. 250 mg por 60 ml;\N;\N;Clanil Susp. 250 mg por 60 ml;es_EC;~
;1450;Droxilon 500 mg por 20 Caps.;droxilon-500-mg-por-20-caps.;Droxilon 500 mg por 20 Caps.;\N;\N;Droxilon 500 mg por 20 Caps.;es_EC;~
;1451;Droxilon Susp. 250 mg por 100 ml;droxilon-susp.-250-mg-por-100-ml;Droxilon Susp. 250 mg por 100 ml;\N;\N;Droxilon Susp. 250 mg por 100 ml;es_EC;~
;1452;Esomax 20 mg por 14 Capsulas;esomax-20-mg-por-14-capsulas;Esomax 20 mg por 14 Capsulas;\N;\N;Esomax 20 mg por 14 Capsulas;es_EC;~
;1453;Esomax 40 mg por 14 Capsulas;esomax-40-mg-por-14-capsulas;Esomax 40 mg por 14 Capsulas;\N;\N;Esomax 40 mg por 14 Capsulas;es_EC;~
;1454;Ferropolin F por 20 Tabletas Recub;ferropolin-f-por-20-tabletas-recub;Ferropolin F por 20 Tabletas Recub;\N;\N;Ferropolin F por 20 Tabletas Recub;es_EC;~
;1455;Fixit 160/10 mg por 28 Capsulas;fixit-160/10-mg-por-28-capsulas;Fixit 160/10 mg por 28 Capsulas;\N;\N;Fixit 160/10 mg por 28 Capsulas;es_EC;~
;1456;Fixit H 160/12.5/10 mg por 28 Capsulas;fixit-h-160/12.5/10-mg-por-28-capsulas;Fixit H 160/12.5/10 mg por 28 Capsulas;\N;\N;Fixit H 160/12.5/10 mg por 28 Capsulas;es_EC;~
;1457;Fixit H 160/12.5/5 mg por 28 Capsulas;fixit-h-160/12.5/5-mg-por-28-capsulas;Fixit H 160/12.5/5 mg por 28 Capsulas;\N;\N;Fixit H 160/12.5/5 mg por 28 Capsulas;es_EC;~
;1458;Flimox 4 mg por 30 Comprimidos Masticables;flimox-4-mg-por-30-comprimidos-masticables;Flimox 4 mg por 30 Comprimidos Masticables;\N;\N;Flimox 4 mg por 30 Comprimidos Masticables;es_EC;~
;1459;Flimox 5 mg por 30 Comprimidos Masticables;flimox-5-mg-por-30-comprimidos-masticables;Flimox 5 mg por 30 Comprimidos Masticables;\N;\N;Flimox 5 mg por 30 Comprimidos Masticables;es_EC;~
;1460;Flimox 10 mg por 30 Comprimidos Masticables;flimox-10-mg-por-30-comprimidos-masticables;Flimox 10 mg por 30 Comprimidos Masticables;\N;\N;Flimox 10 mg por 30 Comprimidos Masticables;es_EC;~
;1461;Fluconacx 150 mg por 2 Capsulas;fluconacx-150-mg-por-2-capsulas;Fluconacx 150 mg por 2 Capsulas;\N;\N;Fluconacx 150 mg por 2 Capsulas;es_EC;~
;1462;Gentamax 80 mg por 1 Amp.;gentamax-80-mg-por-1-amp.;Gentamax 80 mg por 1 Amp.;\N;\N;Gentamax 80 mg por 1 Amp.;es_EC;~
;1463;Gentamax 160 mg por 1 Amp.;gentamax-160-mg-por-1-amp.;Gentamax 160 mg por 1 Amp.;\N;\N;Gentamax 160 mg por 1 Amp.;es_EC;~
;1464;Gentamax 280 mg por 1 Amp.;gentamax-280-mg-por-1-amp.;Gentamax 280 mg por 1 Amp.;\N;\N;Gentamax 280 mg por 1 Amp.;es_EC;~
;1465;Gentamax Crema por 15 Grs.;gentamax-crema-por-15-grs.;Gentamax Crema por 15 Grs.;\N;\N;Gentamax Crema por 15 Grs.;es_EC;~
;1466;Giarameb Susp. 500 mg por 15 ml;giarameb-susp.-500-mg-por-15-ml;Giarameb Susp. 500 mg por 15 ml;\N;\N;Giarameb Susp. 500 mg por 15 ml;es_EC;~
;1467;Inixia 80 mg por 28 Capsulas ;inixia-80-mg-por-28-capsulas-;Inixia 80 mg por 28 Capsulas ;\N;\N;Inixia 80 mg por 28 Capsulas ;es_EC;~
;1468;Inixia 160 mg por 28 Capsulas ;inixia-160-mg-por-28-capsulas-;Inixia 160 mg por 28 Capsulas ;\N;\N;Inixia 160 mg por 28 Capsulas ;es_EC;~
;1469;Inixia H 80 mg/12.5 mg por 28 Capsulas ;inixia-h-80-mg/12.5-mg-por-28-capsulas-;Inixia H 80 mg/12.5 mg por 28 Capsulas ;\N;\N;Inixia H 80 mg/12.5 mg por 28 Capsulas ;es_EC;~
;1470;Inixia H 160 mg/12.5 mg por 28 Capsulas ;inixia-h-160-mg/12.5-mg-por-28-capsulas-;Inixia H 160 mg/12.5 mg por 28 Capsulas ;\N;\N;Inixia H 160 mg/12.5 mg por 28 Capsulas ;es_EC;~
;1471;Ketocon 200 mg por 10 Capsulas;ketocon-200-mg-por-10-capsulas;Ketocon 200 mg por 10 Capsulas;\N;\N;Ketocon 200 mg por 10 Capsulas;es_EC;~
;1472;Ketocon Crema 2 % por 15 Grs;ketocon-crema-2-por-15-grs;Ketocon Crema 2 % por 15 Grs;\N;\N;Ketocon Crema 2 % por 15 Grs;es_EC;~
;1473;Ketocon Shampoo por 120 Cc;ketocon-shampoo-por-120-cc;Ketocon Shampoo por 120 Cc;\N;\N;Ketocon Shampoo por 120 Cc;es_EC;~
;1474;Lactulosa Acromax Jarabe 3.33 Gr/5 ml por 220 ml;lactulosa-acromax-jarabe-3.33-gr/5-ml-por-220-ml;Lactulosa Acromax Jarabe 3.33 Gr/5 ml por 220 ml;\N;\N;Lactulosa Acromax Jarabe 3.33 Gr/5 ml por 220 ml;es_EC;~
;1475;Lalevo 500 mg por 7 Comprimidos;lalevo-500-mg-por-7-comprimidos;Lalevo 500 mg por 7 Comprimidos;\N;\N;Lalevo 500 mg por 7 Comprimidos;es_EC;~
;1476;Lalevo 750 mg por 5 Comprimidos;lalevo-750-mg-por-5-comprimidos;Lalevo 750 mg por 5 Comprimidos;\N;\N;Lalevo 750 mg por 5 Comprimidos;es_EC;~
;1477;Lomazol 5 mg por 10 Comp. Recub.;lomazol-5-mg-por-10-comp.-recub.;Lomazol 5 mg por 10 Comp. Recub.;\N;\N;Lomazol 5 mg por 10 Comp. Recub.;es_EC;~
